id,label
9371,0.00000
881,0.00000
12475,0.00000
227,1.00000
6883,0.81957
2619,0.00000
3198,1.00000
7867,0.00000
2187,0.00000
7695,0.99864
1157,1.00000
9786,0.99911
9895,0.99996
10402,0.00000
6512,1.00000
6769,0.00000
4477,0.00000
2958,1.00000
5016,0.99993
11175,1.00000
12421,1.00000
305,0.00000
9076,1.00000
12270,0.99999
3903,0.00000
3892,0.00000
6419,0.00000
556,0.00000
3415,0.00000
1101,1.00000
6821,0.00046
2270,0.00006
5546,0.00867
4493,0.00000
2016,0.00035
11828,1.00000
12156,1.00000
5189,1.00000
9328,0.00000
1592,0.00000
11970,0.99998
12289,0.99936
7752,1.00000
7550,0.98781
3996,1.00000
6025,1.00000
4681,0.00000
11116,1.00000
9610,0.00011
12219,1.00000
6002,0.00000
8797,1.00000
704,0.00000
6520,0.00000
10411,0.00010
1395,1.00000
2417,0.00000
9762,0.00000
11800,0.00000
3101,1.00000
6641,0.99764
2944,0.00000
366,1.00000
4265,0.99544
12260,0.99888
4139,0.00000
2655,0.00000
756,0.33096
6366,0.02135
2568,0.99999
8962,0.00000
6611,0.99994
7246,1.00000
4602,1.00000
6635,1.00000
7561,0.00000
11393,0.00000
10300,1.00000
2697,1.00000
4074,0.00000
2361,0.96640
995,0.93547
1857,0.00000
1791,1.00000
10746,0.00000
3439,0.00000
10768,1.00000
24,0.99810
5111,1.00000
1430,1.00000
9376,0.00000
4742,0.00000
12287,1.00000
2494,1.00000
10396,1.00000
862,1.00000
6251,0.00000
811,0.00000
3626,1.00000
1708,0.99122
9202,1.00000
8853,0.00000
1044,0.99859
376,0.00000
6663,1.00000
615,0.00000
7601,1.00000
7640,0.00000
4965,1.00000
3702,0.00000
10542,0.99991
10560,0.00000
12374,0.00000
575,0.00000
6062,0.00000
2723,0.00000
2620,0.00000
5224,0.99998
3945,1.00000
6110,0.00000
1877,1.00000
166,0.00000
9472,1.00000
3295,0.31910
4861,1.00000
5230,0.00303
2743,1.00000
371,0.99999
3639,0.00000
9273,1.00000
1292,0.39483
10818,0.00000
12414,0.17445
2443,0.00000
2274,0.00000
8685,0.00000
4570,0.99986
356,0.99969
8734,0.00000
5046,1.00000
6795,0.00000
1339,0.00000
7018,1.00000
9219,0.00000
9948,0.00000
6239,0.99994
11477,0.00000
9717,0.00000
11926,1.00000
3883,0.00000
1711,1.00000
5756,1.00000
9755,0.00000
4933,0.00000
6517,0.99970
3150,0.99923
4235,1.00000
10021,0.00000
10093,0.00036
10197,1.00000
10036,1.00000
9107,0.00000
10407,0.00000
1999,0.00000
1887,0.00090
4454,0.00000
4857,1.00000
6087,1.00000
12203,0.00000
11021,0.99994
3598,0.01538
1609,1.00000
4515,1.00000
10900,1.00000
8044,0.00005
5311,0.00005
9131,0.00000
1622,0.00000
221,0.00001
2580,0.00000
12419,0.00000
5833,0.99995
448,0.00000
148,0.00005
1566,0.01097
6556,1.00000
6771,1.00000
1080,1.00000
8584,0.00000
6951,0.00000
1251,0.00000
2249,0.99988
11768,0.00184
7843,1.00000
7637,1.00000
7983,0.00000
5956,0.00005
5246,0.00000
4596,1.00000
8474,1.00000
1990,1.00000
8339,0.99999
8242,0.99997
6866,1.00000
3974,0.99998
4603,0.99984
6715,0.99989
766,0.99998
6875,0.99818
7118,0.00000
4796,0.00000
12095,0.99984
6405,0.00000
7818,1.00000
6615,1.00000
3276,0.99975
9686,1.00000
8193,0.99990
10494,1.00000
9215,0.00000
9963,0.00000
11051,1.00000
11770,1.00000
8011,1.00000
7198,1.00000
7989,0.99999
1295,0.00000
7715,1.00000
7412,1.00000
9122,0.00000
1562,1.00000
223,1.00000
11711,0.99763
8184,0.00000
1254,0.00000
8575,0.00000
314,0.00001
10892,1.00000
1338,0.00092
5760,0.97618
1348,0.00000
9325,0.00000
11253,1.00000
6180,1.00000
2933,0.00000
3342,0.00000
10172,1.00000
3856,0.00000
297,1.00000
4418,0.00000
6765,0.00000
12481,0.00034
621,0.00000
12101,0.00000
5713,0.00000
10334,0.00000
7127,1.00000
11787,0.99958
6460,0.99986
11115,0.00000
22,0.00000
3977,0.00000
3463,0.00000
1349,0.00000
11213,1.00000
8239,0.00000
8777,0.00000
7740,0.00000
5762,0.00000
5796,1.00000
2647,0.00001
2257,0.19928
10263,1.00000
6200,1.00000
1438,0.00000
2388,0.99813
5722,0.04339
4657,0.00000
4557,0.00000
465,0.00000
8533,0.00000
1502,0.00000
8881,1.00000
3178,0.99999
2118,0.00000
7328,1.00000
11784,0.00131
9579,0.00060
11871,0.99969
6122,0.00000
10336,0.00000
6571,0.00000
5367,1.00000
3264,0.98999
2027,0.00000
4339,0.00000
10819,0.00000
8132,0.00001
7729,0.00458
11091,0.12234
11413,0.00000
9279,1.00000
3563,1.00000
10545,0.00000
6495,0.00000
4506,0.00000
4782,1.00000
1137,0.00000
659,0.00000
3967,1.00000
4641,1.00000
5139,0.00116
5444,0.99999
2812,0.00000
5029,0.00000
4172,0.00000
8452,0.00073
10880,0.00000
4962,1.00000
5345,0.00000
4377,0.00000
4827,0.99973
3797,1.00000
7862,0.00000
4673,0.05174
8932,0.00000
2879,1.00000
9506,0.00000
1684,1.00000
7286,0.00000
8419,1.00000
1710,0.00000
8036,0.00000
479,1.00000
11195,1.00000
5675,0.99959
5745,0.00000
8438,1.00000
8013,0.00436
4045,0.00000
10690,0.00000
1580,1.00000
8323,0.99997
14,0.00007
2763,1.00000
6961,0.00000
950,1.00000
1954,1.00000
11696,0.99998
7988,1.00000
3515,1.00000
2437,1.00000
12383,0.99942
9242,1.00000
11539,1.00000
6956,0.99997
7477,0.00000
2383,1.00000
4899,0.00000
4229,1.00000
8954,0.00000
8738,0.98841
2294,1.00000
5514,0.99914
6697,0.00000
663,0.00000
10888,1.00000
4471,1.00000
10244,1.00000
2889,1.00000
9422,0.00009
9380,1.00000
11939,0.00000
11418,0.00047
12233,1.00000
4287,0.99996
3960,1.00000
2709,1.00000
9186,0.00000
6526,1.00000
12324,0.17659
8732,1.00000
2351,1.00000
8546,0.00000
6648,0.99493
10160,0.00000
12220,0.00000
11371,1.00000
5146,1.00000
8707,1.00000
4610,0.00000
5492,0.99972
11270,0.00000
6567,1.00000
10031,0.00000
818,1.00000
7267,0.99701
11867,1.00000
4897,0.99998
4163,0.00000
10125,0.00044
5900,0.00000
9933,1.00000
4879,0.99991
6877,0.00000
8481,1.00000
3694,0.00000
8498,0.00000
2843,1.00000
2548,0.00000
12297,0.00005
6915,0.00000
5420,1.00000
8793,1.00000
482,1.00000
5109,0.00000
2498,1.00000
1192,0.00005
4373,0.00000
4992,1.00000
11896,0.00000
11608,0.00000
2158,1.00000
2264,0.00185
9675,0.99995
1267,0.94432
11002,1.00000
755,0.00000
656,1.00000
7639,0.00075
6541,0.00000
1465,0.00087
6391,1.00000
11123,1.00000
7326,1.00000
10071,0.00000
8274,0.00000
1969,0.00000
8609,1.00000
9716,0.00000
11535,1.00000
2816,0.00000
7724,0.00000
8567,0.00000
9437,1.00000
2908,0.21136
3760,0.00000
9654,0.56976
8520,0.00000
11609,0.00000
1090,0.00000
3562,0.99992
5228,0.99995
3045,1.00000
4713,1.00000
362,0.00000
333,1.00000
11290,0.99977
397,1.00000
6835,1.00000
9592,0.00000
6584,0.00000
127,0.99995
9482,0.00000
10946,1.00000
3641,1.00000
8961,1.00000
933,0.00000
3961,1.00000
2962,0.00000
12201,0.00036
11647,1.00000
1167,0.99965
8127,1.00000
4195,0.98059
6791,1.00000
2413,0.00000
4186,1.00000
7152,0.00000
2509,1.00000
7114,1.00000
10069,0.00000
7033,0.00000
10145,0.00000
5929,1.00000
6433,0.99609
6558,0.00000
8848,0.00000
2937,0.00000
5006,0.00000
10579,0.99950
9042,0.00000
8890,0.00000
6004,1.00000
5716,0.00000
1661,0.00000
546,0.00462
8864,1.00000
12200,1.00000
12336,0.00000
3318,0.00000
8751,0.00000
11445,1.00000
11799,1.00000
3582,1.00000
9149,0.00000
1206,0.00014
693,1.00000
9760,0.00003
12240,0.00000
10343,0.00000
10603,0.00000
1070,0.99998
4050,1.00000
3525,0.00013
12187,0.00000
1021,0.00048
9992,0.99995
417,1.00000
2514,0.99996
1099,0.00000
5178,0.00000
1116,1.00000
5225,0.99982
10569,1.00000
2614,1.00000
4308,0.00000
11122,0.00000
11898,0.00000
11233,0.00000
2004,1.00000
7616,1.00000
6302,1.00000
11093,1.00000
7572,1.00000
10030,1.00000
3273,0.99999
11113,0.00002
3357,1.00000
11588,0.00000
11747,0.00000
6676,1.00000
9249,1.00000
9444,0.00000
8113,1.00000
2615,0.00973
6150,0.00000
12014,1.00000
4106,0.00000
2778,1.00000
11835,1.00000
9207,1.00000
5436,0.99999
10796,0.00000
12032,0.00002
5435,0.00000
4916,0.00420
1599,0.99907
10700,0.00000
10008,0.00000
2760,0.00000
5295,0.00897
11873,0.00000
10316,1.00000
1344,0.00024
10860,0.00000
4275,0.00095
5688,0.99995
5069,0.99999
9072,1.00000
9703,1.00000
6759,1.00000
6695,0.00000
3565,0.00000
745,1.00000
4083,1.00000
3931,0.99636
8349,0.00000
2485,0.00000
3566,0.00001
3852,0.03816
4036,0.99978
11921,1.00000
1234,0.00000
11225,0.00001
5483,0.00000
7653,0.99962
12054,0.99998
6822,0.68495
4101,0.00000
8983,0.99994
7318,0.32656
7644,1.00000
7415,1.00000
550,0.00000
5053,0.00000
1816,1.00000
971,0.99575
9720,0.00010
4726,1.00000
6851,0.00000
6900,0.00000
343,0.00025
5576,0.00000
10275,1.00000
11162,0.00000
9787,0.00001
4462,0.00003
4871,1.00000
6946,0.00000
8631,0.00000
4994,0.00000
9936,0.00000
11447,0.00000
10962,0.99923
706,1.00000
11512,1.00000
8441,0.99990
6920,0.95604
11767,1.00000
3340,1.00000
3554,1.00000
2260,1.00000
11304,1.00000
11427,0.99998
5412,0.00000
1333,1.00000
2037,0.00000
11480,0.00000
9112,0.00000
6227,0.00000
9882,1.00000
7124,0.00000
8398,1.00000
3021,1.00000
2416,1.00000
4118,0.00457
11955,1.00000
8097,0.00000
11735,1.00000
4117,0.00000
8192,0.00000
4329,0.00000
3715,1.00000
8196,0.00000
5832,0.00000
6365,1.00000
6106,1.00000
2626,1.00000
2499,0.00000
1288,0.00000
9228,0.00001
6942,0.00000
4771,1.00000
11847,0.10639
5816,0.00000
9301,0.00001
11680,0.00019
11244,1.00000
2398,0.99942
7197,0.00000
5407,1.00000
5242,1.00000
4169,0.00000
1169,0.98919
1127,0.00000
8570,0.00000
607,0.99991
12046,1.00000
1983,1.00000
11379,1.00000
9708,1.00000
10937,0.99998
8966,1.00000
10536,0.00000
6798,0.00000
4028,0.00000
5090,0.99993
3712,0.00000
1644,1.00000
11003,0.00006
857,1.00000
2854,0.00000
6005,0.05166
9740,0.99995
10203,1.00000
12331,0.00000
3679,0.00000
10782,0.99994
6437,0.00000
5573,0.99999
9880,1.00000
1610,1.00000
467,1.00000
778,0.00056
6595,0.00000
8943,0.00000
2644,0.99999
11488,1.00000
10574,0.99999
6888,0.00000
11859,0.00000
8211,0.99954
6434,0.00000
90,0.00018
9852,0.99996
442,0.00000
8601,1.00000
4815,1.00000
2795,1.00000
8060,0.94487
9457,0.00000
7761,0.00000
4878,0.00000
7350,0.99999
10228,0.00000
4333,1.00000
3151,1.00000
8314,0.00000
3603,0.00000
10752,0.99695
11963,1.00000
6746,0.00000
8130,0.00000
7275,0.00363
8292,1.00000
3993,0.00000
7685,0.00000
6832,0.99998
2170,0.00000
2994,0.00000
12168,0.00001
3242,0.00000
8595,0.00000
6965,0.00008
8226,0.00000
10769,1.00000
9200,1.00000
8089,0.00000
7019,0.00000
3944,0.00001
5838,0.00000
4859,0.00000
814,1.00000
6310,0.00091
3950,1.00000
9285,1.00000
3893,0.99998
6808,0.00000
9402,1.00000
8906,0.00000
10130,0.00000
4396,1.00000
7641,1.00000
11349,0.99955
11677,1.00000
11098,0.00031
8284,0.00006
492,0.00000
4415,0.99998
10065,0.00010
2612,1.00000
291,0.00000
2814,0.00000
8173,0.00000
2225,0.00000
10109,0.00000
4637,0.83159
6662,1.00000
4500,0.00000
10912,1.00000
9428,1.00000
3653,1.00000
3018,1.00000
2024,0.00000
4543,1.00000
11,0.00000
10082,0.00000
7342,0.00000
10360,0.00000
4835,1.00000
5886,1.00000
1804,0.00000
6092,0.00002
8704,0.00000
1028,0.00004
4555,0.00000
11398,1.00000
7763,0.00000
6439,1.00000
7464,0.00000
7496,1.00000
900,1.00000
1986,0.99999
1929,0.00000
11901,0.99902
4905,0.00007
7329,0.00000
9303,0.00236
3437,0.99978
6680,0.00000
2308,1.00000
209,0.00000
9459,0.77067
10032,0.00006
9071,0.03181
1964,0.01439
3976,0.00000
3836,0.99867
2072,0.00000
7242,0.00000
973,0.00001
4284,0.00001
10779,0.00000
784,1.00000
11942,0.00000
5575,1.00000
10353,0.00008
5093,0.00009
11619,0.00000
4017,0.00002
3923,1.00000
8811,1.00000
736,0.99943
12330,1.00000
10682,0.00000
257,1.00000
4483,0.99999
11156,0.00000
6561,0.00000
11672,0.00000
3465,0.00000
7095,0.00000
2883,0.00000
8427,0.00000
5521,1.00000
5059,0.00000
3680,1.00000
1998,1.00000
7802,0.00000
67,0.99998
2549,0.00000
5037,0.00000
7325,0.00000
8023,0.99998
1537,1.00000
744,0.98482
7540,0.00000
5947,0.00000
9790,0.00000
1876,1.00000
1041,0.00000
11816,1.00000
9597,0.33854
11982,1.00000
1347,0.00000
10498,0.00000
11145,1.00000
5298,0.00000
1870,0.00035
1259,0.00000
3274,1.00000
1949,1.00000
9259,1.00000
9940,1.00000
2634,1.00000
2124,0.99752
1385,1.00000
5852,1.00000
4009,0.99722
1232,1.00000
6234,0.00021
10054,0.00000
11109,0.00000
6265,1.00000
11429,1.00000
5227,0.00000
11489,0.00000
7999,0.01800
1980,1.00000
8612,0.99999
6112,0.00000
10062,0.00000
11017,0.00000
5707,0.00025
9635,0.00000
8468,0.00000
4811,0.03784
7107,1.00000
8004,0.00000
4836,0.99873
3137,0.99993
7396,0.00000
6211,0.00000
9408,0.00000
4941,0.99970
11872,0.00000
1620,1.00000
3147,1.00000
6804,1.00000
510,1.00000
1476,1.00000
4691,1.00000
4322,1.00000
7092,0.00000
5064,1.00000
8687,0.00000
8503,1.00000
12317,0.00000
6717,0.00000
3939,1.00000
5413,1.00000
403,0.99994
7908,1.00000
1649,0.00000
5343,1.00000
7352,1.00000
12109,1.00000
7571,0.00067
9520,0.99698
2102,1.00000
281,0.99993
1875,0.00000
4598,1.00000
2845,1.00000
11279,1.00000
1856,1.00000
12163,1.00000
7977,1.00000
38,0.00000
8846,1.00000
8009,0.00000
3180,0.00000
11268,0.99765
8265,0.00000
8000,0.00059
9369,1.00000
3946,1.00000
9691,0.49138
10038,1.00000
6306,0.99661
6421,1.00000
8578,0.99992
10499,1.00000
8840,0.00001
3984,0.99996
11152,1.00000
8795,0.00001
11373,0.00000
11212,0.81995
2454,0.00000
11269,1.00000
10348,0.99764
9001,1.00000
1681,0.00000
3667,0.00000
5599,0.00000
1863,1.00000
11223,0.00085
5821,1.00000
4440,0.00000
4875,0.99845
12029,0.00000
5454,1.00000
6175,1.00000
1598,0.35759
11712,0.00000
6957,0.00032
2468,0.99877
11915,1.00000
9706,0.92437
5723,0.00001
201,1.00000
2774,1.00000
1491,0.00000
9277,1.00000
8951,0.00000
6331,1.00000
1616,0.00006
11149,1.00000
9036,1.00000
6612,0.00000
1952,0.00000
3697,1.00000
10893,0.00000
9527,0.00000
6657,0.00000
5930,0.99999
8369,1.00000
4734,1.00000
574,1.00000
1944,0.00000
1495,0.99998
7773,0.00000
7745,1.00000
207,1.00000
2725,0.00000
886,0.00000
3638,0.00000
8958,1.00000
9441,1.00000
4389,0.00000
644,1.00000
9087,0.00000
5024,1.00000
56,1.00000
10762,0.00000
12210,0.00000
11182,1.00000
1434,1.00000
11019,0.99996
8066,0.00000
3917,1.00000
984,0.99999
9438,0.50589
6219,1.00000
810,0.99998
9770,0.99950
3014,0.00000
9478,1.00000
8437,0.00000
11743,0.00000
12076,1.00000
11359,0.00000
12131,1.00000
10122,0.00000
1799,0.00000
3286,0.00000
927,0.00000
4341,0.99980
11167,0.00189
9641,0.99999
3590,0.00000
12467,0.00618
11753,1.00000
10742,0.99592
1144,1.00000
2196,1.00000
6309,1.00000
3828,0.99998
346,1.00000
6432,1.00000
11803,0.14589
12208,1.00000
3548,0.00000
5322,0.99992
3751,1.00000
6342,0.00000
3197,0.00008
524,0.00016
7081,1.00000
2827,1.00000
7015,0.00000
7845,0.99997
6364,0.00000
3006,0.99995
9884,0.00000
12352,1.00000
10614,0.00000
2236,0.94795
1242,1.00000
3707,1.00000
8404,0.00000
454,0.00000
5520,1.00000
5625,1.00000
10436,1.00000
6017,0.99991
1555,0.00000
10163,1.00000
10117,0.00000
6602,1.00000
2151,0.00000
2793,0.00000
5269,0.00000
4162,0.00000
7148,1.00000
3185,0.00062
425,1.00000
1013,0.00000
2982,1.00000
9237,0.00000
4837,0.00000
3062,1.00000
3043,0.99999
2389,1.00000
5,0.00000
506,0.00000
6477,0.00000
9831,0.00000
9853,0.00000
1572,1.00000
2967,0.00000
9320,0.00011
5550,1.00000
5003,1.00000
747,1.00000
12022,1.00000
10829,0.99993
12248,1.00000
9745,0.00000
10384,1.00000
7513,0.00000
9615,0.99798
7529,0.99998
6351,1.00000
919,0.00008
3300,0.00000
8767,1.00000
3583,0.00000
1279,0.99999
11709,0.99999
1688,0.99998
9120,0.00000
2000,0.99929
1098,0.00000
545,1.00000
2925,1.00000
1389,1.00000
5690,1.00000
5538,0.00000
10755,1.00000
1020,0.00000
1393,0.99996
3086,0.99077
5939,0.00000
11090,0.99991
1185,0.00000
11972,1.00000
1459,0.00000
2769,0.00000
6491,1.00000
11994,0.00000
12255,0.01650
1777,0.00000
7319,1.00000
380,0.99944
10716,0.00000
10118,0.00000
9038,1.00000
6988,0.00000
3468,1.00000
7432,0.00000
9845,0.00124
6489,0.00003
5943,1.00000
9453,1.00000
4930,0.00000
11514,0.98913
55,0.00002
10726,0.00001
8137,0.06216
6193,1.00000
3414,1.00000
6490,0.00000
9875,0.00000
8164,1.00000
7440,0.00002
10766,1.00000
11458,1.00000
697,0.00000
6389,1.00000
2099,1.00000
12120,0.99999
11645,1.00000
7057,0.00000
7348,1.00000
2112,0.00000
8610,1.00000
1808,0.00001
1331,0.02672
1181,0.41684
7189,1.00000
9406,0.00000
11598,1.00000
2595,0.30176
114,0.00000
8370,0.14376
7484,1.00000
10294,0.00000
6036,0.00000
3194,0.00000
5642,1.00000
5193,0.00000
6465,0.00000
1376,1.00000
672,0.00000
1045,0.00000
2111,1.00000
10156,0.00000
6085,0.99998
12276,0.00000
992,1.00000
7946,1.00000
10151,0.00000
11520,1.00000
6114,0.00000
6061,1.00000
5858,0.99983
8345,0.00000
11703,0.00000
5547,0.00000
849,0.00000
9715,0.00006
2946,1.00000
39,1.00000
8364,1.00000
6839,0.99982
11127,0.00000
5780,0.99937
893,1.00000
7830,0.04017
8259,1.00000
7594,1.00000
231,1.00000
4180,0.99997
7301,0.00000
2707,0.95606
5125,0.00000
10588,1.00000
5363,0.00001
2064,1.00000
2906,0.00000
10671,0.00000
2798,1.00000
9005,0.00000
11261,1.00000
8278,0.99999
12438,1.00000
7000,1.00000
12423,0.00000
5300,0.00000
12271,0.94586
1355,0.00000
1241,1.00000
792,1.00000
1487,0.00000
632,1.00000
11192,0.00012
4886,0.00000
256,0.00002
2440,0.00000
9700,0.94673
764,0.00039
11198,0.00003
88,1.00000
1790,0.92026
65,1.00000
452,0.99999
1571,0.07780
10022,1.00000
5907,0.00000
5501,0.99713
12226,1.00000
8144,0.00000
7052,1.00000
548,1.00000
6109,0.99952
3990,1.00000
8605,0.00000
11586,1.00000
5452,0.00000
7706,0.98922
5638,0.00000
3918,1.00000
10155,1.00000
2554,0.00000
1425,0.00000
5158,1.00000
1820,0.00000
6282,0.00025
1762,1.00000
3773,0.00121
11875,0.00083
11450,0.00000
163,0.00000
1431,1.00000
11218,1.00000
1107,0.00000
7885,1.00000
5174,0.00000
2097,0.00001
4445,0.00000
7069,1.00000
3867,0.99996
8462,0.00000
4792,1.00000
11721,0.00000
10636,1.00000
6913,0.00000
3605,0.00000
584,0.00000
10005,0.00000
7336,1.00000
9302,1.00000
7884,0.00036
2522,0.00000
7708,0.03253
2161,0.00000
9836,0.99994
6176,1.00000
1205,0.99999
386,0.00000
12480,0.00005
10268,1.00000
3347,0.00000
8990,0.99999
3406,0.00000
5344,1.00000
1637,1.00000
11040,0.00000
5470,0.99971
9287,1.00000
4250,0.00000
4288,0.00000
11405,0.00000
9055,1.00000
9540,0.00000
5439,0.00000
6225,1.00000
9797,1.00000
9978,0.00015
698,0.00000
9256,0.00000
10739,0.99979
7289,0.00001
7306,0.99999
6730,0.00000
10519,0.00000
7362,0.00000
658,1.00000
8502,0.00000
11733,1.00000
7170,0.00000
172,0.99971
4214,0.00000
7795,0.00000
8207,1.00000
9430,1.00000
6043,0.00000
12468,0.00000
5392,0.00000
8449,1.00000
8356,0.00000
11854,0.00000
7419,0.00000
10168,0.99998
9341,1.00000
4020,0.00635
2154,1.00000
2551,0.00000
3501,0.00000
1933,0.51091
10303,0.00001
9291,1.00000
7186,0.89779
10089,0.00001
11967,1.00000
1725,1.00000
4579,0.00000
2444,1.00000
7448,1.00000
7426,0.00000
12495,0.00000
1136,1.00000
273,0.86523
4201,0.00000
8782,0.00000
2892,1.00000
5898,1.00000
11479,0.01120
1237,1.00000
6370,0.00000
7269,0.00008
8693,1.00000
1033,1.00000
9819,0.00003
4236,0.00000
5669,0.94684
2904,0.90150
6470,0.00000
5302,1.00000
9795,0.00000
1840,1.00000
7304,0.00000
8991,1.00000
5377,1.00000
10431,0.00000
2586,0.00000
7205,0.00000
4846,1.00000
4335,1.00000
9350,1.00000
4948,0.00001
3019,1.00000
2727,0.99999
3870,0.00868
3502,0.00000
9573,0.99999
2439,0.00000
1794,1.00000
523,1.00000
4282,1.00000
6766,0.99957
7204,0.00000
11682,0.00000
4677,1.00000
9701,1.00000
4959,0.99999
5257,0.00000
5236,1.00000
8907,1.00000
2483,1.00000
5769,0.00000
3700,0.00000
5763,0.00000
9474,0.00001
10349,1.00000
5791,0.00000
5866,0.00000
177,1.00000
8140,0.99963
11812,0.99996
7810,0.00000
2180,1.00000
2544,0.99999
8522,0.00000
3235,1.00000
11400,1.00000
1350,1.00000
1548,0.00000
7928,1.00000
1030,0.00000
6927,0.00000
4812,1.00000
9208,0.00123
12042,0.00000
10271,1.00000
8646,1.00000
9528,0.00000
4671,1.00000
7912,1.00000
805,1.00000
5448,1.00000
2005,0.99996
7827,1.00000
8903,1.00000
9231,1.00000
6908,1.00000
3537,0.00050
6574,0.99998
5417,0.00018
2320,0.99973
9332,0.00000
2960,0.69903
794,0.99999
12486,1.00000
12039,1.00000
5253,0.98118
2866,0.00000
11461,1.00000
9821,0.99879
11823,0.99990
2031,0.00093
1717,0.99997
1016,0.99835
10377,0.00000
12363,0.00000
1174,1.00000
10518,1.00000
7240,0.00000
5036,1.00000
11026,0.00000
12319,0.00000
3373,0.08949
2137,0.01728
6696,0.00006
7465,1.00000
12071,0.00596
3431,0.00000
10211,0.00000
7623,1.00000
11977,0.97842
3932,0.00000
8746,1.00000
137,1.00000
5512,1.00000
2996,1.00000
4616,1.00000
2762,0.00000
61,0.00000
228,0.00000
5426,1.00000
8330,0.00000
11590,0.00000
2868,1.00000
2376,1.00000
5515,1.00000
9598,0.99894
11863,1.00000
3524,1.00000
5148,1.00000
827,0.00000
11625,1.00000
12113,1.00000
2028,0.00000
8789,1.00000
4041,0.82033
689,0.00000
1770,0.00000
8798,0.00000
5380,1.00000
11494,0.99998
81,0.00280
7768,0.00000
7690,0.00000
6843,1.00000
8149,0.00000
12063,0.00000
7013,1.00000
3084,0.00000
10254,1.00000
10899,1.00000
4492,1.00000
5743,0.00000
7663,1.00000
2555,1.00000
10966,1.00000
40,0.00000
5254,0.00000
6867,0.00002
6701,1.00000
9184,1.00000
8119,0.00000
8586,0.00000
5337,1.00000
10291,1.00000
6651,1.00000
10256,1.00000
10697,1.00000
10540,1.00000
4856,1.00000
10756,1.00000
9086,1.00000
12119,0.00000
3991,0.00000
2248,0.00000
9392,0.00000
5559,1.00000
12259,1.00000
9326,1.00000
11604,0.96148
5032,0.00161
1142,0.00000
2284,1.00000
10961,1.00000
2298,0.00000
6410,0.00173
10976,1.00000
8157,1.00000
2739,1.00000
3359,0.99998
8690,0.00000
9003,0.99999
2585,0.00000
6256,0.00000
12067,0.00000
6051,0.99998
11337,0.90451
834,1.00000
10164,1.00000
6165,0.00000
2359,1.00000
4104,1.00000
7573,0.00000
9025,1.00000
7558,0.99999
10124,1.00000
9974,0.00000
11354,0.00003
6846,1.00000
1520,0.00000
8167,0.00000
11190,0.00000
5715,1.00000
2069,1.00000
2692,1.00000
11271,0.00009
12425,1.00000
5883,1.00000
802,0.00000
11774,0.99249
401,1.00000
7821,0.00000
3781,0.00000
3257,0.00000
3843,0.00000
1937,0.99997
1931,0.00000
3500,0.99978
10456,0.74466
3446,1.00000
11817,0.00000
2126,1.00000
8189,0.00000
7253,0.00000
5998,0.00000
2811,0.00000
10362,0.00000
6901,1.00000
1163,0.00000
11613,0.99999
2696,0.00000
10868,0.00000
4942,1.00000
2808,0.00000
12205,0.00016
7975,1.00000
5551,0.99997
6046,1.00000
6318,1.00000
1423,0.04246
8019,1.00000
9750,0.00000
10468,0.00000
6207,0.99979
2303,0.00000
11245,0.00001
62,1.00000
7648,1.00000
11440,0.00000
6249,1.00000
3386,0.00000
11062,1.00000
602,0.00000
1527,0.00552
2983,0.00000
966,1.00000
6296,0.00000
8015,0.00000
3884,1.00000
4124,0.00000
6531,0.00000
25,0.00000
8770,0.00000
7297,0.01117
4198,1.00000
9481,1.00000
4617,0.03490
3343,0.00000
270,1.00000
9143,1.00000
10722,0.00000
179,0.93038
10487,1.00000
7676,0.00000
5582,0.00000
9089,0.00000
3925,1.00000
6603,0.00000
7532,0.00578
1714,0.98801
5917,1.00000
6693,0.00000
6423,0.00000
10177,1.00000
9165,1.00000
9460,1.00000
8581,1.00000
10497,1.00000
5115,0.00000
7835,1.00000
9657,1.00000
3627,1.00000
1342,1.00000
5782,1.00000
476,0.00000
4599,1.00000
6006,0.00000
9698,1.00000
11372,0.00000
9046,0.00000
6188,1.00000
3634,1.00000
12027,0.00000
860,0.00000
10554,1.00000
9921,1.00000
7633,0.00000
5593,1.00000
7298,1.00000
2731,0.00000
4934,0.00000
3380,1.00000
859,0.00000
367,1.00000
9924,0.00000
3706,1.00000
6944,1.00000
5621,0.00000
6198,0.00000
11543,0.00000
2011,0.96955
10098,1.00000
2291,1.00000
12281,1.00000
819,1.00000
6380,0.00000
8158,1.00000
10971,0.00000
4929,1.00000
3283,0.00000
1512,1.00000
11452,0.99997
10432,0.99984
7454,1.00000
4788,1.00000
10754,0.00000
9397,1.00000
6329,0.00000
9609,0.00000
1641,0.00000
8583,1.00000
4435,0.00000
6575,0.00000
6299,0.00000
4551,1.00000
5876,0.00000
1629,1.00000
8747,0.00000
6621,0.99990
6044,0.00000
7302,0.00000
1155,1.00000
453,1.00000
8765,0.00003
9733,0.00301
885,1.00000
8870,1.00000
7078,1.00000
11501,0.00001
3839,0.00000
6576,0.00000
10711,0.00000
8126,1.00000
6562,0.00000
1412,0.00000
4748,0.95161
10507,0.03548
7331,0.00000
10344,0.99996
1829,1.00000
8516,0.99821
723,1.00000
917,0.00000
1149,1.00000
3186,0.00000
11369,0.00000
511,1.00000
6803,1.00000
7886,0.00000
1740,0.00000
8187,1.00000
5877,0.71218
7539,0.00003
8973,0.99997
3878,0.00000
